run_datetime,S0,K,mu,sigma,N,monitoring_dates,style,l1,l2,l3,e1,e2,initial_option_value
2023-11-20 15:11:51.375187,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05526228176344309
2023-11-20 15:11:58.668445,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0568129905947606
2023-11-20 15:12:05.709972,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055146041404156576
2023-11-20 15:12:16.579310,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05534906722755227
2023-11-20 15:12:31.371824,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05705177755528904
2023-11-20 15:12:42.675736,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05710369446803285
2023-11-20 15:12:54.871395,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.057356190333351306
2023-11-20 15:13:03.020398,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05572559195652117
2023-11-20 15:13:15.376503,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05513124363879881
2023-11-20 15:13:23.372878,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.054865198729798184
2023-11-20 15:13:34.891866,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05636145068954536
2023-11-20 15:13:42.925973,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0564319425079097
2023-11-20 15:13:52.062549,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05433744306490624
2023-11-20 15:17:35.603715,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05706430356750014
2023-11-20 15:18:29.711407,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056201791612522166
2023-11-20 15:18:36.998701,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.057957444335001176
2023-11-20 15:18:44.396204,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05469590881137009
2023-11-20 15:18:57.467372,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056190925630428976
2023-11-20 15:20:59.537629,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05614663769957634
2023-11-20 15:21:52.039145,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05591216786178955
2023-11-20 15:22:02.878433,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05726418970588956
2023-11-20 15:22:14.872613,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05608512480772323
2023-11-20 15:22:25.476174,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056559404579970565
2023-11-20 15:30:20.894033,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05558089980637469
2023-11-20 15:31:13.837810,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05495629363391088
2023-11-20 15:31:21.661604,1.0,1.0,0.06,0.2,100,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056577874142031324
2023-11-20 15:31:29.800935,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0556368464144473
2023-11-20 15:31:40.106899,1.0,1.0,0.06,0.2,200,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05582877312216334
2023-11-20 15:34:25.818163,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056108342200256775
2023-11-20 15:35:16.673293,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05576235187910282
2023-11-20 15:35:26.892601,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05550658057678975
2023-11-20 15:35:38.051468,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0555457091769986
2023-11-20 15:35:50.382285,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055952768097394
2023-11-20 15:35:58.903196,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055477808502561225
2023-11-20 15:36:14.058487,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05584101728945942
2023-11-20 15:36:24.399612,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0568500532448372
2023-11-20 15:36:37.296442,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05608417834827988
2023-11-20 15:36:50.111302,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055755212676266874
2023-11-20 15:37:05.839859,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05570714048921331
2023-11-20 15:37:18.190690,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05561436414752318
2023-11-20 15:37:35.593346,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05630835205231638
2023-11-20 15:37:52.013844,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05586856969721819
2023-11-20 15:38:05.137634,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.057407974092526556
2023-11-20 15:38:17.892305,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05540892683655337
2023-11-20 15:38:31.687947,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055226279541399824
2023-11-20 15:38:43.906995,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05579523468023452
2023-11-20 15:38:56.981208,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05566344949068275
2023-11-20 15:39:13.055709,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05605183205395465
2023-11-20 15:39:30.124829,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056266123947445436
2023-11-20 15:39:46.533319,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055699325926995086
2023-11-20 15:40:10.527791,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05559770725930614
2023-11-20 15:40:27.252717,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055664581602397206
2023-11-20 15:40:43.289631,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055919069401877186
2023-11-20 15:56:44.679599,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05642198094052762
2023-11-20 15:57:04.092388,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05679604213824735
2023-11-20 15:57:28.618663,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05560009671197633
2023-11-20 15:58:43.806896,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05560745948488703
2023-11-20 15:58:59.810099,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05715128790504719
2023-11-20 15:59:15.026915,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056396735029890115
2023-11-20 15:59:34.111611,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05547771943407438
2023-11-20 15:59:57.247030,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05610041783817042
2023-11-20 16:00:25.670411,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05618957927080677
2023-11-20 16:00:51.343344,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055872802420849785
2023-11-20 16:01:18.651682,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05563788699408258
2023-11-20 16:01:41.260692,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05591103217883472
2023-11-20 16:02:10.781183,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05567451588290618
2023-11-20 16:02:35.085598,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05627895829578109
2023-11-20 16:03:03.929413,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05577032529577851
2023-11-20 16:03:28.655552,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05573855809707794
2023-11-20 16:48:41.479143,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05589487704370354
2023-11-20 16:49:07.031829,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056369304981831514
2023-11-20 16:49:13.836134,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05489895877029718
2023-11-20 16:49:20.575194,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05526080398498093
2023-11-20 16:49:29.258246,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056532015618858254
2023-11-20 16:49:36.075540,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05759801860062675
2023-11-20 16:49:42.581065,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05598663501368542
2023-11-20 16:49:52.312319,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05505171629871794
2023-11-20 16:49:59.288144,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0557417424238011
2023-11-20 16:50:09.529087,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05581358629721006
2023-11-20 16:50:17.752225,1.0,1.0,0.06,0.2,1000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05465761156169511
2023-11-20 16:50:23.130786,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05678155803991309
2023-11-20 16:50:29.188360,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05516309740076817
2023-11-20 16:50:38.853243,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0554299157886261
2023-11-20 16:50:47.434100,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05559331600026079
2023-11-20 16:50:59.360022,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055334807394497164
2023-11-20 16:51:05.405048,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05720764811384004
2023-11-20 16:51:14.384493,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05492669547566269
2023-11-20 16:51:27.963885,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.057440549945985846
2023-11-20 16:51:40.225438,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05594942927192208
2023-11-20 16:51:47.073791,1.0,1.0,0.06,0.2,2000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05543440527194468
2023-11-20 16:51:54.503208,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05561245345961888
2023-11-20 16:52:08.591412,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05583723592117553
2023-11-20 16:52:21.569158,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055133390066791785
2023-11-20 16:52:30.590260,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.058029237534710426
2023-11-20 16:52:39.827974,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05545893679422108
2023-11-20 16:52:54.130019,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05596369087960874
2023-11-20 16:53:03.831297,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05586265355660573
2023-11-20 16:53:12.440692,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05580983021785137
2023-11-20 16:53:24.663796,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055435508146454135
2023-11-20 16:53:39.534320,1.0,1.0,0.06,0.2,5000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05548961192034633
2023-11-20 16:53:50.415548,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05691634785768541
2023-11-20 16:54:08.203507,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05543173171679234
2023-11-20 16:54:18.457209,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.059364309706882556
2023-11-20 16:54:35.734689,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05556647809255411
2023-11-20 16:54:46.350038,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.058738393514276205
2023-11-20 16:54:55.776129,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05554850363170846
2023-11-20 16:55:05.244059,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05555448317046022
2023-11-20 16:55:16.341684,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05553700462881179
2023-11-20 16:55:31.604154,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05547553391538303
2023-11-20 16:55:44.957268,1.0,1.0,0.06,0.2,10000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05694302568557608
2023-11-20 17:50:11.527922,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05576343986125364
2023-11-20 17:50:37.744677,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055747234148726954
2023-11-20 17:51:46.095582,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05640954463925427
2023-11-20 17:52:10.849747,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05608336848639804
2023-11-20 17:53:22.701902,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.059630587637975366
2023-11-20 17:53:38.855784,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05554393496690168
2023-11-20 17:54:11.926902,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05590657726787869
2023-11-20 17:55:08.742233,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0557759584627178
2023-11-20 17:55:24.927079,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.056149973964838076
2023-11-20 17:55:52.555601,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05524093308355951
2023-11-20 17:56:12.310388,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05571019065724515
2023-11-20 17:56:41.020135,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0548880042402508
2023-11-20 17:57:05.395646,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.0556158158255336
2023-11-20 17:57:35.758227,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.055324310464029566
2023-11-20 17:57:59.734609,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05688322376171558
2023-11-20 17:58:21.659570,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.057520618093714365
2023-11-20 17:58:47.266026,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05634973417672025
2023-11-20 17:59:15.210770,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05664096354728946
2023-11-20 17:59:42.341298,1.0,1.0,0.06,0.2,50000,[0.  0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1. ],put,0.01,0.005,0.001,1000,1000,0.05801385944703139
